continent,continent_id,country,country_id,iso_3,product_name,trade_value
Africa,af,Zimbabwe,afzwe,zwe,Asparagus,552
Africa,af,Angola,afago,ago,Avocados,1410
Africa,af,Benin,afben,ben,Avocados,144
Africa,af,Burkina Faso,afbfa,bfa,Avocados,47706
Africa,af,Botswana,afbwa,bwa,Avocados,856209
Africa,af,Central African Republic,afcaf,caf,Avocados,1
Africa,af,Cote d'Ivoire,afciv,civ,Avocados,30
Africa,af,Democratic Republic of the Congo,afcod,cod,Avocados,4459482
Africa,af,Republic of the Congo,afcog,cog,Avocados,669
Africa,af,Comoros,afcom,com,Avocados,26
Africa,af,Cape Verde,afcpv,cpv,Avocados,89296
Africa,af,Djibouti,afdji,dji,Avocados,182824
Africa,af,Algeria,afdza,dza,Avocados,443435
