continent,continent_id,country,country_id,iso_3,product_name,trade_value
South America,sa,Paraguay,sapry,pry,Avocados,784
South America,sa,Suriname,sasur,sur,Avocados,1154
South America,sa,Uruguay,saury,ury,Avocados,26726
South America,sa,Bolivia,sabol,bol,Bananas,33162024
South America,sa,Brazil,sabra,bra,Bananas,20497188
South America,sa,Chile,sachl,chl,Bananas,305944
South America,sa,Colombia,sacol,col,Bananas,866179273
South America,sa,Ecuador,saecu,ecu,Bananas,3218214911
South America,sa,Guyana,saguy,guy,Bananas,179611
South America,sa,Peru,saper,per,Bananas,168588813
South America,sa,Paraguay,sapry,pry,Bananas,8107871
South America,sa,Uruguay,saury,ury,Bananas,40034
South America,sa,Argentina,saarg,arg,Berries,34282014
South America,sa,Brazil,sabra,bra,Berries,31535
South America,sa,Chile,sachl,chl,Berries,597604062
South America,sa,Colombia,sacol,col,Berries,2449748
South America,sa,Ecuador,saecu,ecu,Berries,11384
South America,sa,Guyana,saguy,guy,Berries,21
South America,sa,Peru,saper,per,Berries,1234750138
South America,sa,Suriname,sasur,sur,Berries,500713
South America,sa,Uruguay,saury,ury,Berries,3030039
South America,sa,Argentina,saarg,arg,Tangerines,13007308
South America,sa,Brazil,sabra,bra,Tangerines,252399
South America,sa,Chile,sachl,chl,Tangerines,134120673
South America,sa,Colombia,sacol,col,Tangerines,254351
South America,sa,Ecuador,saecu,ecu,Tangerines,365827
South America,sa,Guyana,saguy,guy,Tangerines,86
South America,sa,Peru,saper,per,Tangerines,51252073
South America,sa,Paraguay,sapry,pry,Tangerines,1985
South America,sa,Uruguay,saury,ury,Tangerines,20668886
South America,sa,Argentina,saarg,arg,Ginger,100534
South America,sa,Brazil,sabra,bra,Ginger,54058893
South America,sa,Chile,sachl,chl,Ginger,48657
South America,sa,Colombia,sacol,col,Ginger,84047
South America,sa,Ecuador,saecu,ecu,Ginger,1313422
South America,sa,Guyana,saguy,guy,Ginger,19731
South America,sa,Peru,saper,per,Ginger,88135671
South America,sa,Paraguay,sapry,pry,Ginger,51107
South America,sa,Suriname,sasur,sur,Ginger,282
South America,sa,Uruguay,saury,ury,Ginger,1633
South America,sa,Venezuela,saven,ven,Ginger,642
South America,sa,Argentina,saarg,arg,Grape,59191096
South America,sa,Bolivia,sabol,bol,Grape,6428
South America,sa,Brazil,sabra,bra,Grape,168826363
South America,sa,Chile,sachl,chl,Grape,1081601212
South America,sa,Colombia,sacol,col,Grape,119224
South America,sa,Ecuador,saecu,ecu,Grape,1720441
South America,sa,Peru,saper,per,Grape,1234919991
South America,sa,Suriname,sasur,sur,Grape,20918
South America,sa,Uruguay,saury,ury,Grape,53745
South America,sa,Venezuela,saven,ven,Grape,87
South America,sa,Argentina,saarg,arg,Mangos,511915
South America,sa,Bolivia,sabol,bol,Mangos,785
South America,sa,Brazil,sabra,bra,Mangos,289191714
South America,sa,Chile,sachl,chl,Mangos,1126650
South America,sa,Colombia,sacol,col,Mangos,14167279
South America,sa,Ecuador,saecu,ecu,Mangos,50950062
South America,sa,Guyana,saguy,guy,Mangos,27195
South America,sa,Peru,saper,per,Mangos,334056929
South America,sa,Paraguay,sapry,pry,Mangos,1857
South America,sa,Suriname,sasur,sur,Mangos,6471
South America,sa,Uruguay,saury,ury,Mangos,4544
South America,sa,Venezuela,saven,ven,Mangos,430399
South America,sa,Argentina,saarg,arg,Onions,175574089
South America,sa,Brazil,sabra,bra,Onions,2756767
South America,sa,Chile,sachl,chl,Onions,55550454
South America,sa,Colombia,sacol,col,Onions,4302025
South America,sa,Ecuador,saecu,ecu,Onions,1326409
South America,sa,Falkland Islands,saflk,flk,Onions,613
South America,sa,Guyana,saguy,guy,Onions,221
South America,sa,Peru,saper,per,Onions,120570584
South America,sa,Paraguay,sapry,pry,Onions,59146
South America,sa,Suriname,sasur,sur,Onions,10707
South America,sa,Uruguay,saury,ury,Onions,156955
South America,sa,Venezuela,saven,ven,Onions,512
Oceania,oc,Australia,ocaus,aus,Asparagus,8008817
Oceania,oc,Fiji,ocfji,fji,Asparagus,3410
Oceania,oc,New Zealand,ocnzl,nzl,Asparagus,88020
Oceania,oc,Australia,ocaus,aus,Avocados,31130844
Oceania,oc,Guam,ocgum,gum,Avocados,930
Oceania,oc,Nauru,ocnru,nru,Avocados,963
Oceania,oc,New Zealand,ocnzl,nzl,Avocados,97989273
Oceania,oc,Samoa,ocwsm,wsm,Avocados,4
Oceania,oc,Australia,ocaus,aus,Bananas,156382
Oceania,oc,Fiji,ocfji,fji,Bananas,6904
Oceania,oc,New Zealand,ocnzl,nzl,Bananas,62843
Oceania,oc,Solomon Islands,ocslb,slb,Bananas,12
Oceania,oc,Samoa,ocwsm,wsm,Bananas,26807
Unknown,xx,World,xxwld,wld,Bananas,2657160
Oceania,oc,Australia,ocaus,aus,Berries,10790397
Oceania,oc,Cook Islands,occok,cok,Berries,6278
Oceania,oc,Micronesia,ocfsm,fsm,Berries,21570
Oceania,oc,New Zealand,ocnzl,nzl,Berries,40911508
Oceania,oc,Solomon Islands,ocslb,slb,Berries,33665
Oceania,oc,Australia,ocaus,aus,Tangerines,141106701
Oceania,oc,Fiji,ocfji,fji,Tangerines,595
Oceania,oc,New Zealand,ocnzl,nzl,Tangerines,1419867
Oceania,oc,Samoa,ocwsm,wsm,Tangerines,64687
Oceania,oc,Australia,ocaus,aus,Ginger,961933
Oceania,oc,Fiji,ocfji,fji,Ginger,2389934
Oceania,oc,New Zealand,ocnzl,nzl,Ginger,457517
Oceania,oc,French Polynesia,ocpyf,pyf,Ginger,98
Oceania,oc,Vanuatu,ocvut,vut,Ginger,451
Oceania,oc,American Samoa,ocasm,asm,Grape,42
Oceania,oc,Australia,ocaus,aus,Grape,389105581
Oceania,oc,Fiji,ocfji,fji,Grape,6199
Oceania,oc,New Zealand,ocnzl,nzl,Grape,1574512
Oceania,oc,Palau,ocplw,plw,Grape,91
Oceania,oc,Tokelau,octkl,tkl,Grape,85640
Oceania,oc,Australia,ocaus,aus,Mangos,14279366
Oceania,oc,Fiji,ocfji,fji,Mangos,209832
Oceania,oc,New Caledonia,ocncl,ncl,Mangos,139
Oceania,oc,New Zealand,ocnzl,nzl,Mangos,92762
Oceania,oc,French Polynesia,ocpyf,pyf,Mangos,399
Oceania,oc,Tonga,octon,ton,Mangos,44
Oceania,oc,Samoa,ocwsm,wsm,Mangos,153
Oceania,oc,American Samoa,ocasm,asm,Onions,1138
Oceania,oc,Australia,ocaus,aus,Onions,28296635
Oceania,oc,Cook Islands,occok,cok,Onions,568
Oceania,oc,Fiji,ocfji,fji,Onions,85161
Oceania,oc,New Zealand,ocnzl,nzl,Onions,137398587
Oceania,oc,Solomon Islands,ocslb,slb,Onions,105
Oceania,oc,Samoa,ocwsm,wsm,Onions,622
