index,year,sector_id,sector,gender_id,gender,value_percent
1206,2012,3,Manufactura,1,male,4.281252787
1207,2012,4,Construcción,0,Total,5.216352259
1208,2012,4,Construcción,2,female,0.716611854
1209,2012,4,Construcción,1,male,7.618021412
1210,2012,5,Comercio,0,Total,19.01444002
1211,2012,5,Comercio,2,female,30.05152637
1212,2012,5,Comercio,1,male,13.12356022
1213,2012,6,Transportes y Comunicaciones,0,Total,8.056239556
1214,2012,6,Transportes y Comunicaciones,2,female,1.152787424
1215,2012,6,Transportes y Comunicaciones,1,male,11.7408539
1216,2012,7,Otros servicios,0,Total,35.77921562
1217,2012,7,Otros servicios,2,female,50.71788393
1218,2012,7,Otros servicios,1,male,27.80592479
1219,2012,1,Agricultura,0,Total,24.10052353
1220,2012,1,Agricultura,2,female,22.91129746
1221,2012,1,Agricultura,1,male,24.91396074
1222,2012,2,Pesca/Minería,0,Total,3.98401656
1223,2012,2,Pesca/Minería,2,female,0.423530139
1224,2012,2,Pesca/Minería,1,male,6.41940899
1225,2012,3,Manufactura,0,Total,6.601970151
1226,2012,3,Manufactura,2,female,4.097858001
1227,2012,3,Manufactura,1,male,8.314796729
1228,2012,4,Construcción,0,Total,7.494443261
1229,2012,4,Construcción,2,female,0.758644668
1230,2012,4,Construcción,1,male,12.1017668
1231,2012,5,Comercio,0,Total,14.05303333
1232,2012,5,Comercio,2,female,23.73093859
1233,2012,5,Comercio,1,male,7.433292527
1234,2012,6,Transportes y Comunicaciones,0,Total,5.460717144
1235,2012,6,Transportes y Comunicaciones,2,female,2.419453814
1236,2012,6,Transportes y Comunicaciones,1,male,7.540958104
1237,2012,7,Otros servicios,0,Total,38.30529603
1238,2012,7,Otros servicios,2,female,45.65827733
1239,2012,7,Otros servicios,1,male,33.27581611
1240,2012,1,Agricultura,0,Total,43.88583169
1241,2012,1,Agricultura,2,female,39.38880342
1242,2012,1,Agricultura,1,male,46.91886325
1243,2012,2,Pesca/Minería,0,Total,5.255198913
1244,2012,2,Pesca/Minería,2,female,0.793307231
1245,2012,2,Pesca/Minería,1,male,8.264532507
1246,2012,3,Manufactura,0,Total,4.608220994
1247,2012,3,Manufactura,2,female,5.386699898
1248,2012,3,Manufactura,1,male,4.083174022
1249,2012,4,Construcción,0,Total,5.675814672
1250,2012,4,Construcción,2,female,1.431164755
1251,2012,4,Construcción,1,male,8.538629033
1252,2012,5,Comercio,0,Total,14.18668604
1253,2012,5,Comercio,2,female,21.97307502
1254,2012,5,Comercio,1,male,8.935137241
1255,2012,6,Transportes y Comunicaciones,0,Total,4.643293217
1256,2012,6,Transportes y Comunicaciones,2,female,1.226985752
1257,2012,6,Transportes y Comunicaciones,1,male,6.947430016
1258,2012,7,Otros servicios,0,Total,21.74495447
1259,2012,7,Otros servicios,2,female,29.79996392
1260,2012,7,Otros servicios,1,male,16.31223393
1261,2012,1,Agricultura,0,Total,27.5510114
1262,2012,1,Agricultura,2,female,15.17998811
1263,2012,1,Agricultura,1,male,35.82690063
1264,2012,2,Pesca/Minería,0,Total,2.878564938
1265,2012,2,Pesca/Minería,2,female,0.18501537
1266,2012,2,Pesca/Minería,1,male,4.680478759
1267,2012,3,Manufactura,0,Total,8.540762365
1268,2012,3,Manufactura,2,female,10.14179585
1269,2012,3,Manufactura,1,male,7.469713067
1270,2012,4,Construcción,0,Total,5.855904325
1271,2012,4,Construcción,2,female,0.074570766
1272,2012,4,Construcción,1,male,9.72346443
1273,2012,5,Comercio,0,Total,21.01799721
1274,2012,5,Comercio,2,female,33.67778224
1275,2012,5,Comercio,1,male,12.54893397
1276,2012,6,Transportes y Comunicaciones,0,Total,6.906941568
1277,2012,6,Transportes y Comunicaciones,2,female,1.539894797
1278,2012,6,Transportes y Comunicaciones,1,male,10.49735471
1279,2012,7,Otros servicios,0,Total,27.2488182
1280,2012,7,Otros servicios,2,female,39.20095287
1281,2012,7,Otros servicios,1,male,19.25315444
1282,2012,1,Agricultura,0,Total,44.13763024
1283,2012,1,Agricultura,2,female,46.78588005
1284,2012,1,Agricultura,1,male,41.54356807
1285,2012,2,Pesca/Minería,0,Total,2.765372065
1286,2012,2,Pesca/Minería,2,female,0.097903724
1287,2012,2,Pesca/Minería,1,male,5.378259528
1288,2012,3,Manufactura,0,Total,8.372663089
1289,2012,3,Manufactura,2,female,9.59885195
1290,2012,3,Manufactura,1,male,7.171564109
1291,2012,4,Construcción,0,Total,4.556035118
1292,2012,4,Construcción,2,female,0.134712883
1293,2012,4,Construcción,1,male,8.886889681
1294,2012,5,Comercio,0,Total,17.20617927
1295,2012,5,Comercio,2,female,25.7969261
1296,2012,5,Comercio,1,male,8.791213536
1297,2012,6,Transportes y Comunicaciones,0,Total,4.730066374
1298,2012,6,Transportes y Comunicaciones,2,female,0.846428346
1299,2012,6,Transportes y Comunicaciones,1,male,8.534238651
1300,2012,7,Otros servicios,0,Total,18.23205384
1301,2012,7,Otros servicios,2,female,16.73929695
1302,2012,7,Otros servicios,1,male,19.69426643
1303,2012,1,Agricultura,0,Total,46.05488
1304,2012,1,Agricultura,2,female,29.12635443
1305,2012,1,Agricultura,1,male,54.98778974
1306,2012,2,Pesca/Minería,0,Total,0.174123263
1307,2012,2,Pesca/Minería,2,female,0
1308,2012,2,Pesca/Minería,1,male,0.266005298
1309,2012,3,Manufactura,0,Total,4.691904995
1310,2012,3,Manufactura,2,female,3.963999739
1311,2012,3,Manufactura,1,male,5.07600885
1312,2012,4,Construcción,0,Total,4.398859729
1313,2012,4,Construcción,2,female,0.328537426
1314,2012,4,Construcción,1,male,6.546703118
1315,2012,5,Comercio,0,Total,14.87371235
1316,2012,5,Comercio,2,female,27.69002373
1317,2012,5,Comercio,1,male,8.110751677
1318,2012,6,Transportes y Comunicaciones,0,Total,5.014698556
1319,2012,6,Transportes y Comunicaciones,2,female,0.612992079
1320,2012,6,Transportes y Comunicaciones,1,male,7.337408026
1321,2012,7,Otros servicios,0,Total,24.79182111
1322,2012,7,Otros servicios,2,female,38.2780926
1323,2012,7,Otros servicios,1,male,17.67533329
1324,2012,1,Agricultura,0,Total,13.87932823
1325,2012,1,Agricultura,2,female,13.05827568
1326,2012,1,Agricultura,1,male,14.50517118
1327,2012,2,Pesca/Minería,0,Total,1.867041352
1328,2012,2,Pesca/Minería,2,female,0.055305601
1329,2012,2,Pesca/Minería,1,male,3.248027282
1330,2012,3,Manufactura,0,Total,6.649682203
1331,2012,3,Manufactura,2,female,5.334122318
1332,2012,3,Manufactura,1,male,7.652460722
1333,2012,4,Construcción,0,Total,7.022111525
1334,2012,4,Construcción,2,female,0.18971106
1335,2012,4,Construcción,1,male,12.2300724
1336,2012,5,Comercio,0,Total,23.21420194
1337,2012,5,Comercio,2,female,34.01524882
1338,2012,5,Comercio,1,male,14.98116145
1339,2012,6,Transportes y Comunicaciones,0,Total,9.336364011
1340,2012,6,Transportes y Comunicaciones,2,female,2.217638692
1341,2012,6,Transportes y Comunicaciones,1,male,14.76257449
1342,2012,7,Otros servicios,0,Total,38.03127074
1343,2012,7,Otros servicios,2,female,45.12969783
1344,2012,7,Otros servicios,1,male,32.62053248
1345,2012,1,Agricultura,0,Total,10.4314618
1346,2012,1,Agricultura,2,female,2.390695222
1347,2012,1,Agricultura,1,male,15.10110985
1348,2012,2,Pesca/Minería,0,Total,4.987197549
1349,2012,2,Pesca/Minería,2,female,0.149162407
1350,2012,2,Pesca/Minería,1,male,7.79687013
1351,2012,3,Manufactura,0,Total,5.947080431
1352,2012,3,Manufactura,2,female,6.326521044
1353,2012,3,Manufactura,1,male,5.726721575
1354,2012,4,Construcción,0,Total,6.062565358
1355,2012,4,Construcción,2,female,0
1356,2012,4,Construcción,1,male,9.58337973
1357,2012,5,Comercio,0,Total,23.43787949
1358,2012,5,Comercio,2,female,35.8582674
1359,2012,5,Comercio,1,male,16.22478112
1360,2012,6,Transportes y Comunicaciones,0,Total,14.13686877
1361,2012,6,Transportes y Comunicaciones,2,female,1.858717976
1362,2012,6,Transportes y Comunicaciones,1,male,21.26736341
1363,2012,7,Otros servicios,0,Total,34.9969466
1364,2012,7,Otros servicios,2,female,53.41663595
1365,2012,7,Otros servicios,1,male,24.29977418
1366,2012,1,Agricultura,0,Total,23.19816474
1367,2012,1,Agricultura,2,female,15.45196075
1368,2012,1,Agricultura,1,male,28.09052466
1369,2012,2,Pesca/Minería,0,Total,2.44073864
1370,2012,2,Pesca/Minería,2,female,0.250926318
1371,2012,2,Pesca/Minería,1,male,3.823783815
1372,2012,3,Manufactura,0,Total,9.60455276
1373,2012,3,Manufactura,2,female,6.569971574
1374,2012,3,Manufactura,1,male,11.52113841
1375,2012,4,Construcción,0,Total,4.735445485
1376,2012,4,Construcción,2,female,0
1377,2012,4,Construcción,1,male,7.72626573
1378,2012,5,Comercio,0,Total,20.06339313
1379,2012,5,Comercio,2,female,32.71797333
1380,2012,5,Comercio,1,male,12.0709931
1381,2012,6,Transportes y Comunicaciones,0,Total,9.84835904
1382,2012,6,Transportes y Comunicaciones,2,female,0.600846969
1383,2012,6,Transportes y Comunicaciones,1,male,15.68891753
1384,2012,7,Otros servicios,0,Total,30.1093462
1385,2012,7,Otros servicios,2,female,44.40832105
1386,2012,7,Otros servicios,1,male,21.07837675
1387,2013,1,Agricultura,0,Total,24.01627582
1388,2013,1,Agricultura,2,female,21.40900599
1389,2013,1,Agricultura,1,male,26.05873418
1390,2013,2,Pesca/Minería,0,Total,1.835142423
1391,2013,2,Pesca/Minería,2,female,0.2951301
1392,2013,2,Pesca/Minería,1,male,3.041542699
1393,2013,3,Manufactura,0,Total,10.12549713
1394,2013,3,Manufactura,2,female,9.373715243
1395,2013,3,Manufactura,1,male,10.71442091
1396,2013,4,Construcción,0,Total,6.22141929
1397,2013,4,Construcción,2,female,0.678152176
1398,2013,4,Construcción,1,male,10.56385141
1399,2013,5,Comercio,0,Total,19.18177532
1400,2013,5,Comercio,2,female,26.48312075
1401,2013,5,Comercio,1,male,13.46211644
1402,2013,6,Transportes y Comunicaciones,0,Total,7.68797085
1403,2013,6,Transportes y Comunicaciones,2,female,1.930915488
1404,2013,6,Transportes y Comunicaciones,1,male,12.19787838
1405,2013,7,Otros servicios,0,Total,30.93191917
1406,2013,7,Otros servicios,2,female,39.82996025
1407,2013,7,Otros servicios,1,male,23.96145598
1408,2013,1,Agricultura,0,Total,7.949612974
1409,2013,1,Agricultura,2,female,6.117943879
1410,2013,1,Agricultura,1,male,9.417408746
1411,2013,2,Pesca/Minería,0,Total,1.807789045
1412,2013,2,Pesca/Minería,2,female,0.292674292
1413,2013,2,Pesca/Minería,1,male,3.021916113
1414,2013,3,Manufactura,0,Total,11.96746791
1415,2013,3,Manufactura,2,female,10.20293008
1416,2013,3,Manufactura,1,male,13.3814685
1417,2013,4,Construcción,0,Total,7.217547936
1418,2013,4,Construcción,2,female,0.837431684
1419,2013,4,Construcción,1,male,12.3302114
1420,2013,5,Comercio,0,Total,23.27159667
1421,2013,5,Comercio,2,female,31.18708955
1422,2013,5,Comercio,1,male,16.92856943
1423,2013,6,Transportes y Comunicaciones,0,Total,9.51816811
1424,2013,6,Transportes y Comunicaciones,2,female,2.458065359
1425,2013,6,Transportes y Comunicaciones,1,male,15.17573419
1426,2013,7,Otros servicios,0,Total,38.26781735
1427,2013,7,Otros servicios,2,female,48.90386516
1428,2013,7,Otros servicios,1,male,29.74469162
1429,2013,1,Agricultura,0,Total,72.07618928
1430,2013,1,Agricultura,2,female,69.56616584
1431,2013,1,Agricultura,1,male,73.91274279
1432,2013,2,Pesca/Minería,0,Total,1.91696408
1433,2013,2,Pesca/Minería,2,female,0.302864338
1434,2013,2,Pesca/Minería,1,male,3.097981162
1435,2013,3,Manufactura,0,Total,4.615643751
1436,2013,3,Manufactura,2,female,6.762213763
1437,2013,3,Manufactura,1,male,3.045024673
1438,2013,4,Construcción,0,Total,3.241717969
1439,2013,4,Construcción,2,female,0.176522617
1440,2013,4,Construcción,1,male,5.484483997
1441,2013,5,Comercio,0,Total,6.947967817
1442,2013,5,Comercio,2,female,11.66859867
1443,2013,5,Comercio,1,male,3.493939835
1444,2013,6,Transportes y Comunicaciones,0,Total,2.213335416
1445,2013,6,Transportes y Comunicaciones,2,female,0.270727306
1446,2013,6,Transportes y Comunicaciones,1,male,3.63471806
1447,2013,7,Otros servicios,0,Total,8.988181691
1448,2013,7,Otros servicios,2,female,11.25290747
1449,2013,7,Otros servicios,1,male,7.331109483
1450,2013,1,Agricultura,0,Total,8.324258225
1451,2013,1,Agricultura,2,female,5.823230338
1452,2013,1,Agricultura,1,male,10.28363002
1453,2013,2,Pesca/Minería,0,Total,1.469088942
1454,2013,2,Pesca/Minería,2,female,0.224958161
1455,2013,2,Pesca/Minería,1,male,2.443774101
1456,2013,3,Manufactura,0,Total,12.76164016
1457,2013,3,Manufactura,2,female,10.54547699
1458,2013,3,Manufactura,1,male,14.49784136
1459,2013,4,Construcción,0,Total,7.082729203
1460,2013,4,Construcción,2,female,0.826073287
1461,2013,4,Construcción,1,male,11.98435993
1462,2013,5,Comercio,0,Total,23.26894361
1463,2013,5,Comercio,2,female,30.74618063
1464,2013,5,Comercio,1,male,17.41107716
1465,2013,6,Transportes y Comunicaciones,0,Total,9.71566756
1466,2013,6,Transportes y Comunicaciones,2,female,2.660937288
1467,2013,6,Transportes y Comunicaciones,1,male,15.24253097
1468,2013,7,Otros servicios,0,Total,37.37767231
1469,2013,7,Otros servicios,2,female,49.17314331
1470,2013,7,Otros servicios,1,male,28.13678645
1471,2013,1,Agricultura,0,Total,43.16957996
1472,2013,1,Agricultura,2,female,42.4570492
1473,2013,1,Agricultura,1,male,43.78123392
1474,2013,2,Pesca/Minería,0,Total,2.529975288
1475,2013,2,Pesca/Minería,2,female,0.430407808
1476,2013,2,Pesca/Minería,1,male,4.332295725
1477,2013,3,Manufactura,0,Total,7.621553879
1478,2013,3,Manufactura,2,female,8.940463115
1479,2013,3,Manufactura,1,male,6.489369706
1480,2013,4,Construcción,0,Total,5.319864425
1481,2013,4,Construcción,2,female,0.579693409
1482,2013,4,Construcción,1,male,9.388943979
1483,2013,5,Comercio,0,Total,13.76980289
1484,2013,5,Comercio,2,female,20.3004746
1485,2013,5,Comercio,1,male,8.163713438
1486,2013,6,Transportes y Comunicaciones,0,Total,4.857034203
1487,2013,6,Transportes y Comunicaciones,2,female,1.077605485
1488,2013,6,Transportes y Comunicaciones,1,male,8.101388904
1489,2013,7,Otros servicios,0,Total,22.73218935
1490,2013,7,Otros servicios,2,female,26.21430638
1491,2013,7,Otros servicios,1,male,19.74305433
1492,2013,1,Agricultura,0,Total,40.58885702
1493,2013,1,Agricultura,2,female,31.27106583
1494,2013,1,Agricultura,1,male,46.34125846
1495,2013,2,Pesca/Minería,0,Total,1.59212702
1496,2013,2,Pesca/Minería,2,female,0.215087334
1497,2013,2,Pesca/Minería,1,male,2.442251786
1498,2013,3,Manufactura,0,Total,5.529862858
1499,2013,3,Manufactura,2,female,5.10233122
1500,2013,3,Manufactura,1,male,5.793802407
1501,2013,4,Construcción,0,Total,4.931681455
1502,2013,4,Construcción,2,female,0.273376851
1503,2013,4,Construcción,1,male,7.80751732
1504,2013,5,Comercio,0,Total,15.93967671
1505,2013,5,Comercio,2,female,25.09274812
1506,2013,5,Comercio,1,male,10.28896615
1507,2013,6,Transportes y Comunicaciones,0,Total,6.450095315
1508,2013,6,Transportes y Comunicaciones,2,female,1.061802141
1509,2013,6,Transportes y Comunicaciones,1,male,9.77659456
1510,2013,7,Otros servicios,0,Total,24.96769962
1511,2013,7,Otros servicios,2,female,36.98358851
1512,2013,7,Otros servicios,1,male,17.54960931
1513,2013,1,Agricultura,0,Total,57.93186369
1514,2013,1,Agricultura,2,female,51.73483397
1515,2013,1,Agricultura,1,male,62.03008308
1516,2013,2,Pesca/Minería,0,Total,0.56461282
1517,2013,2,Pesca/Minería,2,female,0.208314226
1518,2013,2,Pesca/Minería,1,male,0.800240188
1519,2013,3,Manufactura,0,Total,3.577672259
1520,2013,3,Manufactura,2,female,3.06131961
1521,2013,3,Manufactura,1,male,3.919146567
1522,2013,4,Construcción,0,Total,5.012889379
1523,2013,4,Construcción,2,female,0
1524,2013,4,Construcción,1,male,8.328013136
1525,2013,5,Comercio,0,Total,9.68759038
1526,2013,5,Comercio,2,female,17.34094457
1527,2013,5,Comercio,1,male,4.626274564
1528,2013,6,Transportes y Comunicaciones,0,Total,4.53253319
1529,2013,6,Transportes y Comunicaciones,2,female,0.734605039
1530,2013,6,Transportes y Comunicaciones,1,male,7.044178848
1531,2013,7,Otros servicios,0,Total,18.69283828
1532,2013,7,Otros servicios,2,female,26.91998259
1533,2013,7,Otros servicios,1,male,13.25206362
1534,2013,1,Agricultura,0,Total,35.16951147
1535,2013,1,Agricultura,2,female,35.58382034
1536,2013,1,Agricultura,1,male,34.84347735
1537,2013,2,Pesca/Minería,0,Total,2.468642846
1538,2013,2,Pesca/Minería,2,female,0.47195975
1539,2013,2,Pesca/Minería,1,male,4.039902548
1540,2013,3,Manufactura,0,Total,7.282186387
1541,2013,3,Manufactura,2,female,5.55460675
1542,2013,3,Manufactura,1,male,8.641679173
1543,2013,4,Construcción,0,Total,6.605135299
1544,2013,4,Construcción,2,female,0.777721785
1545,2013,4,Construcción,1,male,11.19093063
1546,2013,5,Comercio,0,Total,17.0105957
1547,2013,5,Comercio,2,female,25.65606127
1548,2013,5,Comercio,1,male,10.20717674
1549,2013,6,Transportes y Comunicaciones,0,Total,6.742222473
1550,2013,6,Transportes y Comunicaciones,2,female,0.641137453
1551,2013,6,Transportes y Comunicaciones,1,male,11.54337948
1552,2013,7,Otros servicios,0,Total,24.72170582
1553,2013,7,Otros servicios,2,female,31.31469266
1554,2013,7,Otros servicios,1,male,19.53345409
1555,2013,1,Agricultura,0,Total,57.00192779
1556,2013,1,Agricultura,2,female,54.6799807
1557,2013,1,Agricultura,1,male,58.99901542
1558,2013,2,Pesca/Minería,0,Total,0.90479883
1559,2013,2,Pesca/Minería,2,female,0.265376378
1560,2013,2,Pesca/Minería,1,male,1.45476083
1561,2013,3,Manufactura,0,Total,2.446917045
1562,2013,3,Manufactura,2,female,2.292729648
1563,2013,3,Manufactura,1,male,2.57953236
1564,2013,4,Construcción,0,Total,4.258178394
1565,2013,4,Construcción,2,female,0.124954771
1566,2013,4,Construcción,1,male,7.813130095
1567,2013,5,Comercio,0,Total,13.22598223
1568,2013,5,Comercio,2,female,19.82448669
1569,2013,5,Comercio,1,male,7.55066272
1570,2013,6,Transportes y Comunicaciones,0,Total,3.049305665
1571,2013,6,Transportes y Comunicaciones,2,female,1.338570892
1572,2013,6,Transportes y Comunicaciones,1,male,4.520694596
1573,2013,7,Otros servicios,0,Total,19.11289005
1574,2013,7,Otros servicios,2,female,21.47390092
1575,2013,7,Otros servicios,1,male,17.08220398
1576,2013,1,Agricultura,0,Total,13.16960663
1577,2013,1,Agricultura,2,female,11.81104325
1578,2013,1,Agricultura,1,male,14.275308
1579,2013,2,Pesca/Minería,0,Total,4.805792023
1580,2013,2,Pesca/Minería,2,female,0.608616328
1581,2013,2,Pesca/Minería,1,male,8.221770241
1582,2013,3,Manufactura,0,Total,11.72189904
1583,2013,3,Manufactura,2,female,11.65717515
1584,2013,3,Manufactura,1,male,11.77457622
1585,2013,4,Construcción,0,Total,8.570710674
1586,2013,4,Construcción,2,female,0.808400072
1587,2013,4,Construcción,1,male,14.88826463
1588,2013,5,Comercio,0,Total,20.19348348
1589,2013,5,Comercio,2,female,29.70290655
1590,2013,5,Comercio,1,male,12.45399759
1591,2013,6,Transportes y Comunicaciones,0,Total,7.88373935
1592,2013,6,Transportes y Comunicaciones,2,female,2.036859329
1593,2013,6,Transportes y Comunicaciones,1,male,12.6423714
1594,2013,7,Otros servicios,0,Total,33.65476881
1595,2013,7,Otros servicios,2,female,43.37499933
1596,2013,7,Otros servicios,1,male,25.74371191
1597,2013,1,Agricultura,0,Total,52.84851382
1598,2013,1,Agricultura,2,female,47.9652199
1599,2013,1,Agricultura,1,male,57.03529685
1600,2013,2,Pesca/Minería,0,Total,0.505234111
1601,2013,2,Pesca/Minería,2,female,0.110813995
1602,2013,2,Pesca/Minería,1,male,0.843397546
1603,2013,3,Manufactura,0,Total,3.820665545
1604,2013,3,Manufactura,2,female,4.154370368
1605,2013,3,Manufactura,1,male,3.534557498
1606,2013,4,Construcción,0,Total,4.285509447
1607,2013,4,Construcción,2,female,0.11697116
1608,2013,4,Construcción,1,male,7.859483416
1609,2013,5,Comercio,0,Total,14.35807965
1610,2013,5,Comercio,2,female,22.2855129
1611,2013,5,Comercio,1,male,7.561347056
1612,2013,6,Transportes y Comunicaciones,0,Total,3.946081095
1613,2013,6,Transportes y Comunicaciones,2,female,0.374047109
1614,2013,6,Transportes y Comunicaciones,1,male,7.008630987
1615,2013,7,Otros servicios,0,Total,20.23591632
1616,2013,7,Otros servicios,2,female,24.99306457
1617,2013,7,Otros servicios,1,male,16.15728664
1618,2013,1,Agricultura,0,Total,54.58253373
1619,2013,1,Agricultura,2,female,47.58877376
1620,2013,1,Agricultura,1,male,60.07400577
1621,2013,2,Pesca/Minería,0,Total,1.254969918
1622,2013,2,Pesca/Minería,2,female,0.666294259
1623,2013,2,Pesca/Minería,1,male,1.717195663
1624,2013,3,Manufactura,0,Total,8.915667917
1625,2013,3,Manufactura,2,female,15.75447464
1626,2013,3,Manufactura,1,male,3.545864546
1627,2013,4,Construcción,0,Total,4.676665652
1628,2013,4,Construcción,2,female,0.610915275
1629,2013,4,Construcción,1,male,7.869076397
1630,2013,5,Comercio,0,Total,10.92787751
1631,2013,5,Comercio,2,female,15.14812755
1632,2013,5,Comercio,1,male,7.61415426
1633,2013,6,Transportes y Comunicaciones,0,Total,3.783182954
1634,2013,6,Transportes y Comunicaciones,2,female,0.6061624
1635,2013,6,Transportes y Comunicaciones,1,male,6.277766639
1636,2013,7,Otros servicios,0,Total,15.85910231
1637,2013,7,Otros servicios,2,female,19.62525212
1638,2013,7,Otros servicios,1,male,12.90193673
1639,2013,1,Agricultura,0,Total,0.706191454
1640,2013,1,Agricultura,2,female,0.442687327
1641,2013,1,Agricultura,1,male,0.905820279
1642,2013,2,Pesca/Minería,0,Total,0.968343432
1643,2013,2,Pesca/Minería,2,female,0.226494387
1644,2013,2,Pesca/Minería,1,male,1.530362915
1645,2013,3,Manufactura,0,Total,15.84387667
1646,2013,3,Manufactura,2,female,11.17910064
1647,2013,3,Manufactura,1,male,19.37787732
1648,2013,4,Construcción,0,Total,7.199335664
1649,2013,4,Construcción,2,female,0.797501512
1650,2013,4,Construcción,1,male,12.04931902
1651,2013,5,Comercio,0,Total,21.59150564
1652,2013,5,Comercio,2,female,28.51634277
1653,2013,5,Comercio,1,male,16.345299
1654,2013,6,Transportes y Comunicaciones,0,Total,11.91893938
1655,2013,6,Transportes y Comunicaciones,2,female,4.649838146
1656,2013,6,Transportes y Comunicaciones,1,male,17.42595802
1657,2013,7,Otros servicios,0,Total,41.77180776
1658,2013,7,Otros servicios,2,female,54.18803521
1659,2013,7,Otros servicios,1,male,32.36536344
1660,2013,1,Agricultura,0,Total,38.95015374
1661,2013,1,Agricultura,2,female,36.88823283
1662,2013,1,Agricultura,1,male,40.75149413
1663,2013,2,Pesca/Minería,0,Total,0.693762615
1664,2013,2,Pesca/Minería,2,female,0.18547737
1665,2013,2,Pesca/Minería,1,male,1.137812016
1666,2013,3,Manufactura,0,Total,7.590371352
1667,2013,3,Manufactura,2,female,6.697196819
1668,2013,3,Manufactura,1,male,8.370668676
1669,2013,4,Construcción,0,Total,4.856585388
1670,2013,4,Construcción,2,female,0.411432535
1671,2013,4,Construcción,1,male,8.739970713
1672,2013,5,Comercio,0,Total,14.93917873
1673,2013,5,Comercio,2,female,23.57180687
1674,2013,5,Comercio,1,male,7.397520983
1675,2013,6,Transportes y Comunicaciones,0,Total,4.783788877
1676,2013,6,Transportes y Comunicaciones,2,female,0.797912507
1677,2013,6,Transportes y Comunicaciones,1,male,8.265939956
1678,2013,7,Otros servicios,0,Total,28.1861593
1679,2013,7,Otros servicios,2,female,31.44794107
1680,2013,7,Otros servicios,1,male,25.33659352
1681,2013,1,Agricultura,0,Total,65.18103329
1682,2013,1,Agricultura,2,female,63.5120034
1683,2013,1,Agricultura,1,male,66.78151959
1684,2013,2,Pesca/Minería,0,Total,3.177650128
1685,2013,2,Pesca/Minería,2,female,0.635190184
1686,2013,2,Pesca/Minería,1,male,5.615696521
1687,2013,3,Manufactura,0,Total,3.091890131
1688,2013,3,Manufactura,2,female,3.974115307
1689,2013,3,Manufactura,1,male,2.245896112
1690,2013,4,Construcción,0,Total,2.307738233
1691,2013,4,Construcción,2,female,0.291386122
1692,2013,4,Construcción,1,male,4.24128295
1693,2013,5,Comercio,0,Total,10.8972066
1694,2013,5,Comercio,2,female,16.51517854
1695,2013,5,Comercio,1,male,5.509953106
1696,2013,6,Transportes y Comunicaciones,0,Total,1.678348168
1697,2013,6,Transportes y Comunicaciones,2,female,0.305807401
1698,2013,6,Transportes y Comunicaciones,1,male,2.994521535
1699,2013,7,Otros servicios,0,Total,13.66613344
1700,2013,7,Otros servicios,2,female,14.76631904
1701,2013,7,Otros servicios,1,male,12.61113019
1702,2013,1,Agricultura,0,Total,50.06062864
1703,2013,1,Agricultura,2,female,46.24431274
1704,2013,1,Agricultura,1,male,52.98989614
1705,2013,2,Pesca/Minería,0,Total,0.648176879
1706,2013,2,Pesca/Minería,2,female,0.392311532
1707,2013,2,Pesca/Minería,1,male,0.844569963
1708,2013,3,Manufactura,0,Total,5.673547421
1709,2013,3,Manufactura,2,female,6.893298801
1710,2013,3,Manufactura,1,male,4.737309916
1711,2013,4,Construcción,0,Total,4.604387884
1712,2013,4,Construcción,2,female,0.491625302
1713,2013,4,Construcción,1,male,7.76119725
1714,2013,5,Comercio,0,Total,11.08559352
1715,2013,5,Comercio,2,female,15.59573838
1716,2013,5,Comercio,1,male,7.623767745
1717,2013,6,Transportes y Comunicaciones,0,Total,5.906510278
1718,2013,6,Transportes y Comunicaciones,2,female,1.50074191
1719,2013,6,Transportes y Comunicaciones,1,male,9.288220398
1720,2013,7,Otros servicios,0,Total,22.02115538
1721,2013,7,Otros servicios,2,female,28.88197133
1722,2013,7,Otros servicios,1,male,16.75503859
1723,2013,1,Agricultura,0,Total,16.71648871
1724,2013,1,Agricultura,2,female,14.02117772
1725,2013,1,Agricultura,1,male,18.7653911
1726,2013,2,Pesca/Minería,0,Total,3.172585473
1727,2013,2,Pesca/Minería,2,female,0.765823267
1728,2013,2,Pesca/Minería,1,male,5.002140897
1729,2013,3,Manufactura,0,Total,10.3328667
1730,2013,3,Manufactura,2,female,8.925538494
1731,2013,3,Manufactura,1,male,11.40267947
1732,2013,4,Construcción,0,Total,7.390101616
1733,2013,4,Construcción,2,female,0.417779023
1734,2013,4,Construcción,1,male,12.69027236
1735,2013,5,Comercio,0,Total,21.0015517
1736,2013,5,Comercio,2,female,32.32480292
1737,2013,5,Comercio,1,male,12.39392289
1738,2013,6,Transportes y Comunicaciones,0,Total,10.02445457
1739,2013,6,Transportes y Comunicaciones,2,female,1.560183326
1740,2013,6,Transportes y Comunicaciones,1,male,16.45876426
1741,2013,7,Otros servicios,0,Total,31.36195123
1742,2013,7,Otros servicios,2,female,41.98469524
1743,2013,7,Otros servicios,1,male,23.28682903
1744,2013,1,Agricultura,0,Total,34.98425874
1745,2013,1,Agricultura,2,female,34.26388527
1746,2013,1,Agricultura,1,male,35.57122916
1747,2013,2,Pesca/Minería,0,Total,2.785740376
1748,2013,2,Pesca/Minería,2,female,0.272471808
1749,2013,2,Pesca/Minería,1,male,4.833586889
1750,2013,3,Manufactura,0,Total,9.220261303
1751,2013,3,Manufactura,2,female,8.404134096
